HScode,hasEstimatedGain,tariffRate,BCgain,ABgain,SKgain,MBgain,ROCgain,CAgain,JPgain,MLgain,MXgain,NZgain,CNgain,EUgain,USgain,BCgainPercent,ABgainPercent,SKgainPercent,MBgainPercent,CAgainPercent,ROCgainPercent,initialTariffRate,description
020120,,,,,,,,,,,,,,,,,,,,,,,"Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled"
843490,,,,,,,,,,,,,,,,,,,,,,,Milking machines and dairy machinery; parts thereof
400942,,,,,,,,,,,,,,,,,,,,,,,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined with materials other than metal or textiles, with fittings"
200599,,,,,,,,,,,,,,,,,,,,,,,"Vegetable preparations; vegetables and mixtures of vegetables n.e.c. in heading no. 2005, prepared or preserved otherwise than by vinegar or acetic acid, not frozen"
310510,,,,,,,,,,,,,,,,,,,,,,,"Fertilizers, mineral or chemical; in tablets or similar forms or in packages of a gross weight not exceeding 10kg"
940161,,,,,,,,,,,,,,,,,,,,,,,"Seats; with wooden frames, upholstered, (excluding medical, surgical, dental, veterinary or barber furniture)"
420299,,,,,,,,,,,,,,,,,,,,,,,"Cases and containers; n.e.c. in heading 4202, of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper"
293379,,,,,,,,,,,,,,,,,,,,,,,Heterocyclic compounds; lactams; other than 6-hexanelactam (epsilon caprolactam) and clobazam (INN) and methyprylon (INN)
901210,,,,,,,,,,,,,,,,,,,,,,,Microscopes (excluding optical microscopes); diffraction apparatus
850212,,,,,,,,,,,,,,,,,,,,,,,"Electric generating sets; with compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of an output exceeding 75kVA but not exceeding 375kVA"
722699,,,,,,,,,,,,,,,,,,,,,,,"Steel, alloy; flat-rolled, width less than 600mm, n.e.c. in item no. 7226.9"
071239,,,,,,,,,,,,,,,,,,,,,,,"Vegetables; mushrooms, other than the genus Agaricus and truffles, whole, cut, sliced, broken or in powder but not further prepared, dried"
845819,,,,,,,,,,,,,,,,,,,,,,,"Lathes; for removing metal, horizontal, other than numerically controlled"
841790,,,,,,,,,,,,,,,,,,,,,,,"Furnaces and ovens; parts of non-electric furnaces and ovens (including incinerators), of industrial or laboratory use"
190240,,,,,,,,,,,,,,,,,,,,,,,Food preparations; couscous
846799,,,,,,,,,,,,,,,,,,,,,,,"Tools; for working in the hand, parts thereof for other than chain saws and pneumatic tools"
846520,,,,,,,,,,,,,,,,,,,,,,,"Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; machining centres"
440395,,,,,,,,,,,,,,,,,,,,,,,"Wood; of birch (Betula spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more"
900630,,,,,,,,,,,,,,,,,,,,,,,"Cameras, photographic (excluding cinematographic); specially designed for underwater use, aerial survey, medical or surgical examination of internal organs; comparison cameras for forensic or criminological use"
430219,,,,,,,,,,,,,,,,,,,,,,,"Furskins; tanned or dressed, whole, with or without head, tail or paws, not assembled, n.e.c. in heading no. 4302, excluding goods or heading no. 4303"
960350,,,,,,,,,,,,,,,,,,,,,,,"Brushes; constituting parts of machines, appliances or vehicles"
490290,,,,,,,,,,,,,,,,,,,,,,,"Newspapers, journals and periodicals; whether or not illustrated or containing advertising material, appearing less frequently than four times a week"
390130,,,,,,,,,,,,,,,,,,,,,,,"Ethylene polymers; in primary forms, ethylene-vinyl acetate copolymers"
850431,,,,,,,,,,,,,,,,,,,,,,,"Electrical transformers; n.e.c. in item no. 8504.2, having a power handling capacity not exceeding 1kVA"
800700,,,,,,,,,,,,,,,,,,,,,,,Tin; articles n.e.c. in chapter 80
851490,,,,,,,,,,,,,,,,,,,,,,,"Furnaces, ovens and heating equipment; parts of the industrial or laboratory equipment of heading no. 8514"
732181,,,,,,,,,,,,,,,,,,,,,,,"Domestic appliances; non-electric, (other than cookers and plate warmers), for gas fuel or for both gas and other fuels, of iron or steel"
081350,,,,,,,,,,,,,,,,,,,,,,,"Nuts, edible; mixtures of nuts or dried fruits of chapter 08"
950670,,,,,,,,,,,,,,,,,,,,,,,"Skates; ice and roller, including skating boots with skates attached"
840290,,,,,,,,,,,,,,,,,,,,,,,Boilers; parts of steam or other vapour generating boilers
560750,,,,,,,,,,,,,,,,,,,,,,,"Twine, cordage, ropes, cables; of synthetic fibres other than polyethylene or polypropylene, whether or not plaited, braided or impregnated, coated, covered or sheathed with rubber or plastics"
730490,,,,,,,,,,,,,,,,,,,,,,,"Iron or steel (excluding cast iron); seamless, tubes, pipes and hollow profiles, seamless, n.e.c. in heading no. 7304"
150430,,,,,,,,,,,,,,,,,,,,,,,Fats and oils and their fractions; of marine mammals
850433,,,,,,,,,,,,,,,,,,,,,,,"Transformers; n.e.c. in item no. 8504.2, having a power handling capacity exceeding 16kVA but not exceeding 500kVA"
845320,,,,,,,,,,,,,,,,,,,,,,,"Machinery; for making or repairing footwear, other than sewing machines"
843880,,,,,,,,,,,,,,,,,,,,,,,"Machinery; used in the industrial preparation or manufacture of food or drink, n.e.c. in heading no. 8438"
330119,,,,,,,,,,,,,,,,,,,,,,,"Oils, essential; of citrus fruits n.e.c. in heading no. 3301 (terpeneless or not), including concretes and absolutes"
851220,,,,,,,,,,,,,,,,,,,,,,,"Lighting or visual signalling equipment; electrical, of a kind used on motor vehicles (excluding articles of heading no. 8539)"
903300,,,,,,,,,,,,,,,,,,,,,,,"Machines and appliances, instruments or apparatus of chapter 90; parts and accessories n.e.c. in chapter 90"
441850,,,,,,,,,,,,,,,,,,,,,,,Wood; shingles and shakes
120925,,,,,,,,,,,,,,,,,,,,,,,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing"
620333,,,,,,,,,,,,,,,,,,,,,,,"Jackets and blazers; men's or boys', of synthetic fibres (not knitted or crocheted)"
760900,,,,,,,,,,,,,,,,,,,,,,,"Aluminium; tube or pipe fittings (e.g. couplings, elbows, sleeves)"
310590,,,,,,,,,,,,,,,,,,,,,,,"Fertilizers, mineral or chemical; n.e.c. in heading no. 3105"
851830,,,,,,,,,,,,,,,,,,,,,,,"Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers"
970500,,,,,,,,,,,,,,,,,,,,,,,"Collections and collectors' pieces; of zoological, botanical, mineralogical, anatomical, historical, archaeological, palaeontological, ethnographic or numismatic interest"
722691,,,,,,,,,,,,,,,,,,,,,,,"Steel, alloy; flat-rolled, width less than 600mm, (excluding silicon-electrical or high speed steel), hot-rolled"
392119,,,,,,,,,,,,,,,,,,,,,,,"Plastics; plates, sheets, film, foil and strip, of plastics n.e.c. in heading no. 3921, cellular"
110819,,,,,,,,,,,,,,,,,,,,,,,Starch; n.e.c. in item no. 1108.11 to 1108.14
841869,,,,,,,,,,,,,,,,,,,,,,,Refrigerating or freezing equipment; n.e.c. in heading no. 8418
292529,,,,,,,,,,,,,,,,,,,,,,,Imines and their derivatives; salts thereof; other than chlordimeform (ISO)
091099,,,,,,,,,,,,,,,,,,,,,,,Spices; n.e.c. in heading no. 0910
840999,,,,,,,,,,,,,,,,,,,,,,,Engines; parts for internal combustion piston engines (excluding spark-ignition)
854233,,,,,,,,,,,,,,,,,,,,,,,Electronic integrated circuits; amplifiers
440797,,,,,,,,,,,,,,,,,,,,,,,"Wood; of poplar and aspen (Populus spp.), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, whether or not planed, sanded or finger-jointed"
741121,,,,,,,,,,,,,,,,,,,,,,,"Copper; tubes and pipes, of copper-zinc base alloys (brass)"
848120,,,,,,,,,,,,,,,,,,,,,,,Valves; for oleohydraulic or pneumatic transmissions
190490,,,,,,,,,,,,,,,,,,,,,,,"Food preparations; cereal or cereal products (excluding maize), in grain form, pre-cooked or otherwise prepared"
391620,,,,,,,,,,,,,,,,,,,,,,,"Vinyl chloride polymers; monofilament, of which any cross-sectional dimension exceeds 1mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked"
843320,,,,,,,,,,,,,,,,,,,,,,,Mowers; n.e.c. in item no. 8433.1 (including cutter bars for tractor mounting)
722540,,,,,,,,,,,,,,,,,,,,,,,"Steel, alloy; flat-rolled, width 600mm or more, hot-rolled, not in coils"
940330,,,,,,,,,,,,,,,,,,,,,,,"Furniture; wooden, for office use"
340111,,,,,,,,,,,,,,,,,,,,,,,"Soap and organic surface-active products; in the form of bars, cakes, moulded shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent, for toilet use (including medicated products)"
847329,,,,,,,,,,,,,,,,,,,,,,,"Machinery; parts and accessories of the machines of item no. 8470.30. 8470.50 or 8470.90 (other than covers, carrying cases and the like)"
850490,,,,,,,,,,,,,,,,,,,,,,,"Electrical transformers, static converters and inductors; parts thereof"
010619,,,,,,,,,,,,,,,,,,,,,,,"Mammals; live, other than primates, whales, dolphins, porpoises (mammals of the order Cetacea); manatees, dugongs (mammals of the order Sirenia); seals, sea lions, walruses (mammals of the suborder Pinnipedia), camels, other camelids, rabbits and hares"
330710,,,,,,,,,,,,,,,,,,,,,,,"Perfumery, cosmetic or toilet preparations; pre-shave, shaving or after-shave preparations"
481940,,,,,,,,,,,,,,,,,,,,,,,"Paper and paperboard; sacks and bags, including cones, of paper, paperboard, cellulose wadding or fibres, having a base width less than 40cm"
902490,,,,,,,,,,,,,,,,,,,,,,,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)"
843691,,,,,,,,,,,,,,,,,,,,,,,Machinery; parts of poultry-keeping machinery or poultry incubators and brooders
340290,,,,,,,,,,,,,,,,,,,,,,,"Washing and cleaning preparations; surface-active, whether or not containing soap (excluding those of heading no. 3401), including auxiliary washing preparations, not for retail sale"
700721,,,,,,,,,,,,,,,,,,,,,,,"Glass; safety glass, laminated, of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels"
853720,,,,,,,,,,,,,,,,,,,,,,,"Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage exceeding 1000 volts"
730830,,,,,,,,,,,,,,,,,,,,,,,"Iron or steel; structures and parts thereof, doors, windows and their frames and thresholds for doors"
340600,,,,,,,,,,,,,,,,,,,,,,,"Candles, tapers and the like"
854190,,,,,,,,,,,,,,,,,,,,,,,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices"
690721,,,,,,,,,,,,,,,,,,,,,,,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight not over 0.5%"
820412,,,,,,,,,,,,,,,,,,,,,,,"Tools, hand; hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), adjustable"
410120,,,,,,,,,,,,,,,,,,,,,,,"Raw hides and skins; whole, unsplit, of bovine or equine animals, of a weight per skin not exceeding 8kg when simply dried, 10kg when dry-salted or 16kg when fresh, wet-salted or otherwise preserved"
392330,,,,,,,,,,,,,,,,,,,,,,,"Plastics; carboys, bottles, flasks and similar articles, for the conveyance or packing of goods"
730792,,,,,,,,,,,,,,,,,,,,,,,"Iron or steel; tube or pipe fittings, threaded elbows, bends and sleeves, other than stainless steel"
940120,,,,,,,,,,,,,,,,,,,,,,,Seats; of a kind used for motor vehicles
621010,,,,,,,,,,,,,,,,,,,,,,,Garments; of felt or non-wovens (not knitted or crocheted)
901910,,,,,,,,,,,,,,,,,,,,,,,Mechano-therapy appliances; massage apparatus and psychological aptitude-testing apparatus
340119,,,,,,,,,,,,,,,,,,,,,,,"Soap and organic surface-active products; in the form of bars, cakes, moulded shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent, not for toilet use"
480256,,,,,,,,,,,,,,,,,,,,,,,"Uncoated paper and paperboard (not 4801 or 4803); printing, writing or graphic, 10% or less by weight of mechanical or chemi-mechanical processed fibre, weight 40-150g/m2, in sheets 435mm or less by 297mm or less (unfolded)"
843840,,,,,,,,,,,,,,,,,,,,,,,"Machinery; industrial, brewery machinery"
860900,,,,,,,,,,,,,,,,,,,,,,,Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport
830120,,,,,,,,,,,,,,,,,,,,,,,"Locks; of a kind used for motor vehicles (key, combination or electrically operated), of base metal"
701919,,,,,,,,,,,,,,,,,,,,,,,"Glass fibres; (including glass wool), slivers, yarns and threads"
840590,,,,,,,,,,,,,,,,,,,,,,,"Generators; parts of producer gas, water gas, acetylene gas and similar water process gas generators, with or without their purifiers"
842542,,,,,,,,,,,,,,,,,,,,,,,"Jacks and hoists; hydraulic, of a kind used for raising vehicles"
010690,,,,,,,,,,,,,,,,,,,,,,,"Animals; live, n.e.c. in chapter 01, other than mammals, reptiles, birds and insects"
731210,,,,,,,,,,,,,,,,,,,,,,,"Iron or steel; stranded wire, ropes and cables, not electrically insulated"
850152,,,,,,,,,,,,,,,,,,,,,,,"Electric motors; AC motors, multi-phase, of an output exceeding 750W but not exceeding 75kW"
390210,,,,,,,,,,,,,,,,,,,,,,,"Propylene, other olefin polymers; polypropylene in primary forms"
490300,,,,,,,,,,,,,,,,,,,,,,,"Printed matter; children's picture, drawing or colouring books"
210210,,,,,,,,,,,,,,,,,,,,,,,Yeasts; active
732190,,,,,,,,,,,,,,,,,,,,,,,"Domestic appliances; non-electric, parts thereof, of iron or steel"
870892,,,,,,,,,,,,,,,,,,,,,,,Vehicle parts; silencers (mufflers) and exhaust pipes; parts thereof
681520,,,,,,,,,,,,,,,,,,,,,,,Peat; articles of peat n.e.c. or included
853630,,,,,,,,,,,,,,,,,,,,,,,"Electrical apparatus; for protecting electrical circuits, n.e.c. in heading no. 8536, for a voltage not exceeding 1000 volts"
720529,,,,,,,,,,,,,,,,,,,,,,,"Iron or steel, pig iron, spiegeleisen; powders (excluding alloy steel)"
440311,,,,,,,,,,,,,,,,,,,,,,,"Wood; coniferous species, in the rough, whether or not stripped of bark or sapwood, or roughly squared; treated with paint, stains, creosote or other preservatives"
940179,,,,,,,,,,,,,,,,,,,,,,,"Seats; with metal frames, not upholstered, (excluding medical, surgical, dental, veterinary or barber furniture)"
970200,,,,,,,,,,,,,,,,,,,,,,,"Engravings, prints and lithographs; original"
910211,,,,,,,,,,,,,,,,,,,,,,,"Wrist-watches; electrically operated, with or without a stop-watch, (other than those of heading no. 9101) with mechanical display only"
442090,,,,,,,,,,,,,,,,,,,,,,,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94"
591190,,,,,,,,,,,,,,,,,,,,,,,Textile products and articles for technical uses; n.e.c. in heading no. 5911
903031,,,,,,,,,,,,,,,,,,,,,,,"Multimeters; for measuring or checking voltage, current, resistance or power, without a recording device"
071350,,,,,,,,,,,,,,,,,,,,,,,"Vegetables, leguminous; broad beans (vicia faba var. major) and horse beans (vicia faba var. equina and vicia faba var. minor), shelled, whether or not skinned or split, dried"
841590,,,,,,,,,,,,,,,,,,,,,,,"Air conditioning machines; with motor driven fan and elements for temperature control, parts thereof"
190520,,,,,,,,,,,,,,,,,,,,,,,"Food preparations; gingerbread and the like, whether or not containing cocoa"
470421,,,,,,,,,,,,,,,,,,,,,,,"Wood pulp; chemical wood pulp, sulphite, (other than dissolving grades), semi-bleached or bleached, of coniferous wood"
871639,,,,,,,,,,,,,,,,,,,,,,,Trailers and semi-trailers; (other than tanker type)
830790,,,,,,,,,,,,,,,,,,,,,,,"Tubing; flexible, with or without fittings of base metal, other than those of iron or steel"
900580,,,,,,,,,,,,,,,,,,,,,,,"Monoculars; other optical telescopes and astronomical instruments, excluding instruments for radio-astronomy"
732111,,,,,,,,,,,,,,,,,,,,,,,"Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel"
290629,,,,,,,,,,,,,,,,,,,,,,,"Alcohols; aromatic and derivatives, other than benzyl alcohol"
380893,,,,,,,,,,,,,,,,,,,,,,,"Herbicides, anti-sprouting products and plant-growth regulators; other than containing goods of Subheading Note 1 to this Chapter; put up in forms or packings for retail sale or as preparations or articles"
851821,,,,,,,,,,,,,,,,,,,,,,,"Loudspeakers; single, mounted in their enclosures"
220600,,,,,,,,,,,,,,,,,,,,,,,"Beverages, fermented; (e.g. cider, perry, mead, sake)"
540219,,,,,,,,,,,,,,,,,,,,,,,"Yarn, synthetic; filament, monofilament (less than 67 decitex), of high tenacity nylon or other polyamides, textured or not; other than aramids, not for retail sale, not sewing thread"
321519,,,,,,,,,,,,,,,,,,,,,,,"Ink; for printing, other than black, whether or not concentrated or solid"
850151,,,,,,,,,,,,,,,,,,,,,,,"Electric motors; AC motors, multi-phase, of an output not exceeding 750W"
321410,,,,,,,,,,,,,,,,,,,,,,,Mastics; painters' fillings
852859,,,,,,,,,,,,,,,,,,,,,,,"Monitors other than cathode-ray tube; n.e.c. in subheading 8528.52, whether or not colour"
830250,,,,,,,,,,,,,,,,,,,,,,,"Hat-racks, hat-pegs, brackets and similar fixtures, of base metal"
321000,,,,,,,,,,,,,,,,,,,,,,,"Paints and varnishes; (including enamels, lacquers and distempers), prepared water pigments of a kind used for finishing leather"
900792,,,,,,,,,,,,,,,,,,,,,,,"Projectors, cinematographic; parts and accessories, whether or not incorporating sound reproducing apparatus"
854720,,,,,,,,,,,,,,,,,,,,,,,"Insulating fittings; of plastics, for electrical machines, of insulating material only (except minor assembly parts), excluding those of heading no. 8546"
841410,,,,,,,,,,,,,,,,,,,,,,,Pumps; vacuum
871310,,,,,,,,,,,,,,,,,,,,,,,Carriages for disabled persons; not mechanically propelled
